,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.65,49,49,7.65
1,2,44,44,6.25,93,93,6.99
2,3,43,43,7.37,136,136,7.11
3,4,47,47,6.32,183,183,6.91
4,5,48,48,6.17,231,231,6.75
5,6,40,40,6.75,271,271,6.75
6,7,41,41,6.95,312,312,6.78
7,8,40,40,7.8,352,352,6.89
