,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.41,49,49,7.41
1,2,44,44,7.0,93,93,7.22
2,3,43,43,7.26,136,136,7.23
3,4,47,47,6.53,183,183,7.05
4,5,48,48,8.38,231,231,7.32
5,6,40,40,7.48,271,271,7.35
6,7,41,41,7.8,312,312,7.41
7,8,40,40,7.55,352,352,7.42
