,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.43,49,49,7.43
1,2,44,44,8.41,93,93,7.89
2,3,46,46,8.02,139,139,7.94
3,4,46,46,8.07,185,185,7.97
4,5,39,39,8.46,224,224,8.05
5,6,40,40,8.48,264,264,8.12
6,7,45,45,9.0,309,309,8.25
7,8,38,38,8.0,347,347,8.22
