,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,9.0,49,49,9.0
1,2,44,44,8.3,93,93,8.67
2,3,47,47,8.47,140,140,8.6
3,4,49,49,7.14,189,189,8.22
4,5,46,46,7.13,235,235,8.01
5,6,46,46,8.26,281,281,8.05
6,7,40,40,8.4,321,321,8.09
7,8,40,40,7.65,361,361,8.04
