,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,6.06,49,49,6.06
1,2,44,44,5.57,93,93,5.83
2,3,47,47,5.3,140,140,5.65
3,4,49,49,5.86,189,189,5.7
4,5,52,52,5.04,241,241,5.56
5,6,46,46,5.52,287,287,5.55
6,7,40,40,6.15,327,327,5.63
7,8,40,40,6.2,367,367,5.69
