,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,9.1,49,49,9.1
1,2,44,44,8.61,93,93,8.87
2,3,43,43,8.33,136,136,8.7
3,4,47,47,8.32,183,183,8.6
4,5,48,48,8.96,231,231,8.68
5,6,40,40,8.65,271,271,8.67
6,7,41,41,8.12,312,312,8.6
7,8,40,40,7.85,352,352,8.51
