,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,16,16,9.12,16,16,9.12
1,2,18,18,8.67,34,34,8.88
2,3,6,6,8.0,40,40,8.75
