,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,6.63,49,49,6.63
1,2,44,44,6.36,93,93,6.51
2,3,47,47,7.19,140,140,6.74
3,4,49,49,8.57,189,189,7.21
4,5,46,46,7.17,235,235,7.2
5,6,46,46,7.57,281,281,7.26
6,7,40,40,7.95,321,321,7.35
7,8,40,40,7.25,361,361,7.34
