,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,9.06,49,49,9.06
1,2,44,44,8.73,93,93,8.9
2,3,43,43,8.72,136,136,8.85
3,4,47,47,9.02,183,183,8.89
4,5,42,42,8.93,225,225,8.9
5,6,40,40,8.25,265,265,8.8
6,7,41,41,8.95,306,306,8.82
7,8,40,40,8.85,346,346,8.82
