,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,8.47,49,49,8.47
1,2,44,44,7.57,93,93,8.04
2,3,43,43,7.98,136,136,8.02
3,4,47,47,8.85,183,183,8.23
4,5,48,48,8.31,231,231,8.25
5,6,40,40,7.0,271,271,8.07
6,7,41,41,6.49,312,312,7.86
7,8,40,40,6.7,352,352,7.73
