,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.65,49,49,7.65
1,2,44,44,6.8,93,93,7.25
2,3,46,46,7.11,139,139,7.2
3,4,46,46,6.93,185,185,7.14
4,5,45,45,7.07,230,230,7.12
5,6,40,40,6.68,270,270,7.06
6,7,45,45,5.07,315,315,6.77
7,8,38,38,6.84,353,353,6.78
