,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,8.65,49,49,8.65
1,2,44,44,7.91,93,93,8.3
2,3,47,47,8.21,140,140,8.27
3,4,49,49,8.22,189,189,8.26
4,5,52,52,9.0,241,241,8.42
5,6,46,46,8.74,287,287,8.47
6,7,40,40,8.35,327,327,8.46
7,8,40,40,8.25,367,367,8.43
