,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,9.0,49,49,9.0
1,2,44,44,9.2,93,93,9.1
2,3,43,43,9.33,136,136,9.17
3,4,47,47,9.4,183,183,9.23
4,5,42,42,9.43,225,225,9.27
5,6,40,40,9.7,265,265,9.33
6,7,41,41,9.85,306,306,9.4
7,8,40,40,9.55,346,346,9.42
