,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.33,49,49,7.33
1,2,44,44,6.84,93,93,7.1
2,3,47,47,7.66,140,140,7.29
3,4,49,49,8.78,189,189,7.67
4,5,46,46,8.61,235,235,7.86
5,6,46,46,8.57,281,281,7.97
6,7,40,40,8.85,321,321,8.08
7,8,40,40,8.4,361,361,8.12
