,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,6.55,49,49,6.55
1,2,44,44,6.98,93,93,6.75
2,3,43,43,6.6,136,136,6.71
3,4,47,47,6.87,183,183,6.75
4,5,42,42,7.5,225,225,6.89
5,6,40,40,8.2,265,265,7.09
6,7,41,41,8.9,306,306,7.33
7,8,40,40,8.95,346,346,7.52
