,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,9.08,49,49,9.08
1,2,44,44,8.57,93,93,8.84
2,3,46,46,9.15,139,139,8.94
3,4,46,46,9.67,185,185,9.12
4,5,45,45,9.67,230,230,9.23
5,6,40,40,8.98,270,270,9.19
6,7,45,45,9.18,315,315,9.19
7,8,38,38,9.47,353,353,9.22
