Roll,semester,Year,sub_code,total_credits,credit_obtained,sub_type
1101CS23,1,2011,CH101,8,BC,CORE
1101CS23,1,2011,CH110,3,AB,CORE
1101CS23,1,2011,EE101,8,BB,CORE
1101CS23,1,2011,HS101,6,BC,CORE
1101CS23,1,2011,MA101,8,AA,CORE
1101CS23,1,2011,ME110,3,AB,CORE
1101CS23,1,2011,ME111,7,BC,CORE
1101CS23,1,2011,PH101,6,AB,CORE
1101CS23,2,2011,CH102,6,CC,CORE
1101CS23,2,2011,CS101,6,BC,CORE
1101CS23,2,2011,CS110,3,AB,CORE
1101CS23,2,2011,EE102,4,AB,CORE
1101CS23,2,2011,MA102,8,AB,CORE
1101CS23,2,2011,ME101,8,CC,CORE
1101CS23,2,2011,PH102,6,BC,CORE
1101CS23,2,2011,PH110,3,AA,CORE
1101CS23,3,2012,CS201,9,BB,CORE
1101CS23,3,2012,CS203,6,AB,CORE
1101CS23,3,2012,CS221,6,BB,CORE
1101CS23,3,2012,EE220,8,BB,CORE
1101CS23,3,2012,HS201,6,BB,HSS Elective
1101CS23,3,2012,MA201,8,AB,CORE
1101CS23,4,2012,CS204,6,BC,CORE
1101CS23,4,2012,CS222,6,CC,CORE
1101CS23,4,2012,CS223,3,CC,CORE
1101CS23,4,2012,CS241,7,BC,CORE
1101CS23,4,2012,CS242,5,CC,CORE
1101CS23,4,2012,HS202,6,CC,HS Elective
1101CS23,4,2012,MA225,8,AB,CORE
1101CS23,4,2012,MA251,6,AA,Elective-Sc.
1101CS23,5,2013,CS301,6,BC,CORE
1101CS23,5,2013,CS331,8,BC,CORE
1101CS23,5,2013,CS341,6,CD,CORE
1101CS23,5,2013,CS342,5,AB,CORE
1101CS23,5,2013,CS343,6,BC,CORE
1101CS23,5,2013,CS344,6,CC,CORE
1101CS23,5,2013,CS345,5,AB,CORE
1101CS23,5,2013,HS351,6,BC,Open Elective
1101CS23,6,2014,CS302,6,BB,CORE
1101CS23,6,2014,CS346,6,BC,CORE
1101CS23,6,2014,CS347,3,BB,CORE
1101CS23,6,2014,CS348,8,CD,CORE
1101CS23,6,2014,CS362,8,BC,CORE
1101CS23,6,2014,CS399,3,BC,CORE
1101CS23,6,2014,HS342,6,BC,HS Elective
1101CS23,7,2014,CS400,2,BB,CORE
1101CS23,7,2014,CS421,6,CC,CORE
1101CS23,7,2014,CS422,5,BB,CORE
1101CS23,7,2014,CS498,10,BB,CORE
1101CS23,7,2014,CS508,6,BB,Departmental Elective - II
1101CS23,7,2014,CS561,6,CC,Departmental Elective - I
1101CS23,7,2014,MA410,6,BB,Open Elective - I
1101CS23,8,2015,CS499,16,CD,CORE
1101CS23,8,2015,CS502,6,BB,Departmental Elective - III
1101CS23,8,2015,CS548,6,CC,Departmental Elective - IV
1101CS23,8,2015,HS444,6,BC,HS Elective
1101CS23,8,2015,MA508,6,BC,Open Elective - II
