,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.22,49,49,7.22
1,2,44,44,6.7,93,93,6.98
2,3,46,46,7.48,139,139,7.14
3,4,46,46,7.39,185,185,7.21
4,5,45,45,8.27,230,230,7.41
5,6,40,40,8.1,270,270,7.51
6,7,45,45,7.18,315,315,7.47
7,8,38,38,7.84,353,353,7.51
