,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,8.61,49,49,8.61
1,2,44,44,8.18,93,93,8.41
2,3,43,43,9.33,136,136,8.7
3,4,47,47,9.45,183,183,8.89
4,5,42,42,9.4,225,225,8.99
5,6,40,40,9.35,265,265,9.04
6,7,41,41,9.95,306,306,9.16
7,8,40,40,9.7,346,346,9.23
