,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,8.67,49,49,8.67
1,2,44,44,8.32,93,93,8.51
2,3,46,46,8.72,139,139,8.58
3,4,46,46,9.37,185,185,8.77
4,5,39,39,8.15,224,224,8.67
5,6,40,40,8.88,264,264,8.7
6,7,45,45,9.24,309,309,8.78
7,8,40,40,9.7,349,349,8.88
