,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,6.41,49,49,6.41
1,2,44,44,6.68,93,93,6.54
2,3,46,46,7.46,139,139,6.84
3,4,46,46,7.67,185,185,7.05
4,5,45,45,7.47,230,230,7.13
5,6,40,40,7.82,270,270,7.23
6,7,45,45,7.38,315,315,7.25
7,8,38,38,8.68,353,353,7.41
