,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,6.29,49,49,6.29
1,2,44,44,6.27,93,93,6.28
2,3,47,47,6.06,140,140,6.21
3,4,49,49,7.71,189,189,6.6
4,5,46,46,5.96,235,235,6.47
5,6,46,46,7.22,281,281,6.59
6,7,40,40,8.6,321,321,6.84
7,8,40,40,8.7,361,361,7.05
