,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.9,49,49,7.9
1,2,44,44,7.2,93,93,7.57
2,3,43,43,8.21,136,136,7.77
3,4,47,47,8.28,183,183,7.9
4,5,42,42,8.76,225,225,8.06
5,6,40,40,8.78,265,265,8.17
6,7,41,41,9.15,306,306,8.3
7,8,40,40,8.95,346,346,8.38
