,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.63,49,49,7.63
1,2,44,44,7.05,93,93,7.35
2,3,46,46,7.72,139,139,7.47
3,4,46,46,6.85,185,185,7.32
4,5,39,39,7.85,224,224,7.41
5,6,40,40,7.22,264,264,7.38
6,7,45,45,7.0,309,309,7.33
7,8,38,38,6.84,347,347,7.27
