,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,8.0,49,49,8.0
1,2,44,44,7.8,93,93,7.9
2,3,43,43,7.98,136,136,7.93
3,4,47,47,7.91,183,183,7.92
4,5,42,42,7.45,225,225,7.84
5,6,40,40,8.4,265,265,7.92
6,7,41,41,8.56,306,306,8.01
7,8,40,40,8.65,346,346,8.08
