,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.37,49,49,7.37
1,2,44,44,7.2,93,93,7.29
2,3,47,47,7.32,140,140,7.3
3,4,49,49,8.51,189,189,7.61
4,5,52,52,8.73,241,241,7.85
5,6,46,46,9.22,287,287,8.07
6,7,40,40,8.95,327,327,8.18
7,8,40,40,8.1,367,367,8.17
