,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,8.12,49,49,8.12
1,2,44,44,8.41,93,93,8.26
2,3,46,46,8.11,139,139,8.21
3,4,46,46,7.8,185,185,8.11
4,5,39,39,8.15,224,224,8.12
5,6,40,40,7.12,264,264,7.97
6,7,45,45,8.73,309,309,8.08
7,8,38,38,9.21,347,347,8.2
