,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.24,49,49,7.24
1,2,44,44,7.34,93,93,7.29
2,3,46,46,7.09,139,139,7.22
3,4,46,46,6.76,185,185,7.11
4,5,39,39,8.31,224,224,7.32
5,6,40,40,8.18,264,264,7.45
6,7,45,45,8.78,309,309,7.64
7,8,40,40,8.25,349,349,7.71
