,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,5.51,49,49,5.51
1,2,44,44,5.32,93,93,5.42
2,3,47,47,5.36,140,140,5.4
3,4,49,49,5.73,189,189,5.49
4,5,52,52,4.92,241,241,5.37
5,6,46,46,6.04,287,287,5.47
6,7,40,40,7.05,327,327,5.67
7,8,40,40,7.2,367,367,5.83
