,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.22,49,49,7.22
1,2,44,44,6.68,93,93,6.97
2,3,47,47,6.23,140,140,6.72
3,4,49,49,6.92,189,189,6.77
4,5,52,52,4.38,241,241,6.26
5,6,46,46,4.74,287,287,6.01
6,7,40,40,5.3,327,327,5.93
7,8,40,40,6.2,367,367,5.96
