,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,5.49,49,49,5.49
1,2,44,44,5.09,93,93,5.3
2,3,46,46,5.78,139,139,5.46
3,4,46,46,6.85,185,185,5.81
4,5,39,39,6.62,224,224,5.95
5,6,40,40,6.4,264,264,6.02
6,7,45,45,7.49,309,309,6.23
7,8,38,38,8.05,347,347,6.43
