,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,8.27,49,49,8.27
1,2,44,44,8.0,93,93,8.14
2,3,46,46,9.26,139,139,8.51
3,4,46,46,9.37,185,185,8.72
4,5,45,45,9.33,230,230,8.84
5,6,40,40,9.0,270,270,8.87
6,7,45,45,9.44,315,315,8.95
7,8,38,38,9.53,353,353,9.01
