,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.33,49,49,7.33
1,2,44,44,7.52,93,93,7.42
2,3,46,46,7.61,139,139,7.48
3,4,46,46,7.57,185,185,7.5
4,5,39,39,8.31,224,224,7.64
5,6,40,40,7.5,264,264,7.62
6,7,45,45,7.49,309,309,7.6
7,8,40,40,8.55,349,349,7.71
