,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,6.0,49,49,6.0
1,2,44,44,5.36,93,93,5.7
2,3,47,47,6.4,140,140,5.94
3,4,49,49,6.43,189,189,6.06
4,5,46,46,4.96,235,235,5.85
5,6,46,46,5.83,281,281,5.84
6,7,40,40,7.65,321,321,6.07
7,8,40,40,6.85,361,361,6.16
