,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,9.43,49,49,9.43
1,2,44,44,9.18,93,93,9.31
2,3,43,43,9.05,136,136,9.23
3,4,47,47,9.23,183,183,9.23
4,5,42,42,9.12,225,225,9.21
5,6,40,40,9.12,265,265,9.2
6,7,41,41,9.17,306,306,9.19
7,8,40,40,8.7,346,346,9.14
