,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,8.0,49,49,8.0
1,2,44,44,8.16,93,93,8.08
2,3,46,46,8.57,139,139,8.24
3,4,46,46,8.17,185,185,8.22
4,5,39,39,8.62,224,224,8.29
5,6,40,40,8.72,264,264,8.36
6,7,45,45,8.64,309,309,8.4
7,8,38,38,8.84,347,347,8.45
