,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,6.98,49,49,6.98
1,2,44,44,5.82,93,93,6.43
2,3,47,47,6.66,140,140,6.51
3,4,49,49,6.24,189,189,6.44
4,5,46,46,6.04,235,235,6.36
5,6,46,46,7.35,281,281,6.52
6,7,40,40,8.95,321,321,6.83
7,8,40,40,7.4,361,361,6.89
