Roll,semester,Year,sub_code,total_credits,credit_obtained,sub_type
0921HS05,1,2009,HS701,6,AB,CORE
0921HS05,1,2009,HS711,6,AB,CORE
0921HS05,1,2010,HS712,4,AA,CREDIT
0921HS05,2,2009,HS702,6,AB,CORE
0921HS05,2,2009,HS713,6,BB,CORE
