,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,5.84,49,49,5.84
1,2,44,44,6.7,93,93,6.25
2,3,46,46,5.5,139,139,6.0
3,4,46,46,5.7,185,185,5.92
4,5,39,39,5.15,224,224,5.79
5,6,40,40,5.55,264,264,5.75
6,7,45,45,6.56,309,309,5.87
7,8,40,40,6.45,349,349,5.94
