,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.31,49,49,7.31
1,2,44,44,7.5,93,93,7.4
2,3,47,47,7.3,140,140,7.36
3,4,49,49,8.08,189,189,7.55
4,5,46,46,7.39,235,235,7.52
5,6,46,46,7.83,281,281,7.57
6,7,40,40,8.25,321,321,7.65
7,8,40,40,7.95,361,361,7.69
