,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,8.27,49,49,8.27
1,2,44,44,7.98,93,93,8.13
2,3,43,43,9.05,136,136,8.42
3,4,47,47,8.77,183,183,8.51
4,5,48,48,9.46,231,231,8.71
5,6,40,40,9.15,271,271,8.77
6,7,41,41,9.12,312,312,8.82
7,8,40,40,9.55,352,352,8.9
