,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.24,49,49,7.24
1,2,44,44,7.11,93,93,7.18
2,3,46,46,7.33,139,139,7.23
3,4,46,46,7.54,185,185,7.31
4,5,39,39,7.54,224,224,7.35
5,6,40,40,6.88,264,264,7.28
6,7,45,45,6.98,309,309,7.23
7,8,38,38,8.0,347,347,7.32
