,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,8.73,49,49,8.73
1,2,44,44,8.23,93,93,8.49
2,3,46,46,8.63,139,139,8.54
3,4,46,46,8.2,185,185,8.45
4,5,39,39,9.15,224,224,8.58
5,6,40,40,8.05,264,264,8.5
6,7,45,45,9.24,309,309,8.61
7,8,38,38,9.21,347,347,8.67
