,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,6.86,49,49,6.86
1,2,44,44,6.7,93,93,6.78
2,3,46,46,6.52,139,139,6.7
3,4,46,46,6.0,185,185,6.52
4,5,39,39,6.46,224,224,6.51
5,6,40,40,5.9,264,264,6.42
6,7,45,45,7.0,309,309,6.5
7,8,38,38,7.05,347,347,6.56
