,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,8.24,49,49,8.24
1,2,44,44,7.11,93,93,7.71
2,3,47,47,8.11,140,140,7.84
3,4,49,49,8.29,189,189,7.96
4,5,46,46,7.96,235,235,7.96
5,6,46,46,7.74,281,281,7.92
6,7,40,40,9.0,321,321,8.06
7,8,40,40,9.1,361,361,8.17
