,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,8.84,49,49,8.84
1,2,44,44,8.59,93,93,8.72
2,3,46,46,9.35,139,139,8.93
3,4,46,46,9.11,185,185,8.97
4,5,45,45,9.4,230,230,9.06
5,6,40,40,9.62,270,270,9.14
6,7,45,45,8.84,315,315,9.1
7,8,38,38,9.37,353,353,9.13
