,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,9.18,49,49,9.18
1,2,44,44,9.41,93,93,9.29
2,3,43,43,8.79,136,136,9.13
3,4,47,47,8.49,183,183,8.97
4,5,48,48,8.58,231,231,8.89
5,6,40,40,8.57,271,271,8.84
6,7,41,41,8.98,312,312,8.86
7,8,40,40,8.4,352,352,8.81
