,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,5.57,49,49,5.57
1,2,44,44,6.18,93,93,5.86
2,3,43,43,7.42,136,136,6.35
3,4,47,47,6.62,183,183,6.42
4,5,42,42,6.74,225,225,6.48
5,6,40,40,6.68,265,265,6.51
6,7,41,41,6.59,306,306,6.52
7,8,40,40,7.15,346,346,6.59
