,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,12,12,10.0,12,12,10.0
1,2,16,16,9.0,28,28,9.43
2,3,12,12,10.0,40,40,9.6
