,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.76,49,49,7.76
1,2,44,44,7.98,93,93,7.86
2,3,46,46,8.22,139,139,7.98
3,4,46,46,0.0,185,185,5.99
