,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,4.04,49,49,4.04
1,2,44,44,3.89,93,93,3.97
2,3,46,46,2.85,139,139,3.6
3,4,46,46,4.85,185,185,3.91
