,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,9.06,49,49,9.06
1,2,44,44,8.89,93,93,8.98
2,3,43,43,9.23,136,136,9.06
3,4,47,47,8.4,183,183,8.89
4,5,42,42,8.55,225,225,8.83
5,6,40,40,8.2,265,265,8.73
6,7,41,41,8.51,306,306,8.7
7,8,40,40,7.55,346,346,8.57
