,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.59,49,49,7.59
1,2,44,44,7.86,93,93,7.72
2,3,43,43,7.58,136,136,7.68
3,4,47,47,7.47,183,183,7.62
4,5,42,42,9.29,225,225,7.93
5,6,40,40,8.55,265,265,8.03
6,7,41,41,9.2,306,306,8.18
7,8,40,40,8.55,346,346,8.23
