,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,9.02,49,49,9.02
1,2,44,44,9.34,93,93,9.17
2,3,46,46,8.91,139,139,9.09
3,4,46,46,9.63,185,185,9.22
4,5,39,39,9.23,224,224,9.22
5,6,40,40,8.85,264,264,9.17
6,7,45,45,9.22,309,309,9.17
7,8,38,38,9.68,347,347,9.23
