,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,8.45,49,49,8.45
1,2,44,44,8.7,93,93,8.57
2,3,43,43,8.98,136,136,8.7
3,4,47,47,9.09,183,183,8.8
4,5,42,42,9.43,225,225,8.92
5,6,40,40,9.57,265,265,9.02
6,7,41,41,9.68,306,306,9.1
7,8,40,40,10.0,346,346,9.21
