,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,6.59,49,49,6.59
1,2,44,44,5.91,93,93,6.27
2,3,46,46,6.65,139,139,6.4
3,4,46,46,6.35,185,185,6.38
4,5,45,45,6.53,230,230,6.41
5,6,40,40,5.48,270,270,6.27
6,7,45,45,7.44,315,315,6.44
7,8,38,38,7.21,353,353,6.52
