,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.84,49,49,7.84
1,2,44,44,7.61,93,93,7.73
2,3,47,47,7.34,140,140,7.6
3,4,49,49,7.29,189,189,7.52
4,5,52,52,6.23,241,241,7.24
5,6,46,46,6.09,287,287,7.06
6,7,40,40,7.2,327,327,7.07
7,8,40,40,8.95,367,367,7.28
