,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,43,43,5.14,43,43,5.14
1,2,38,38,5.37,81,81,5.25
2,3,47,47,4.53,128,128,4.98
3,4,49,49,4.71,177,177,4.91
4,5,46,46,4.74,223,223,4.87
5,6,46,46,4.61,269,269,4.83
6,7,40,40,6.35,309,309,5.03
7,8,40,40,5.5,349,349,5.08
8,9,0,0,,349,349,5.08
9,10,12,12,6.0,361,361,5.11
