,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.33,49,49,7.33
1,2,44,44,7.23,93,93,7.28
2,3,43,43,8.33,136,136,7.61
3,4,47,47,7.6,183,183,7.61
4,5,48,48,8.19,231,231,7.73
5,6,40,40,7.95,271,271,7.76
6,7,41,41,8.71,312,312,7.88
7,8,40,40,9.0,352,352,8.01
