,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,8.08,49,49,8.08
1,2,44,44,7.34,93,93,7.73
2,3,47,47,8.38,140,140,7.95
3,4,49,49,8.27,189,189,8.03
4,5,46,46,8.13,235,235,8.05
5,6,46,46,8.83,281,281,8.18
6,7,40,40,9.85,321,321,8.39
7,8,40,40,9.15,361,361,8.47
