,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,9.43,49,49,9.43
1,2,44,44,9.27,93,93,9.35
2,3,47,47,8.7,140,140,9.14
3,4,49,49,9.27,189,189,9.17
4,5,52,52,8.85,241,241,9.1
5,6,46,46,8.87,287,287,9.06
6,7,40,40,9.2,327,327,9.08
7,8,40,40,9.4,367,367,9.11
