,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,6.35,49,49,6.35
1,2,44,44,5.86,93,93,6.12
2,3,43,43,5.93,136,136,6.06
3,4,47,47,6.21,183,183,6.1
4,5,42,42,5.86,225,225,6.05
5,6,40,40,6.4,265,265,6.11
6,7,41,41,6.66,306,306,6.18
7,8,40,40,7.1,346,346,6.29
