,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,8.33,49,49,8.33
1,2,44,44,7.59,93,93,7.98
2,3,46,46,7.83,139,139,7.93
3,4,46,46,8.41,185,185,8.05
4,5,39,39,7.77,224,224,8.0
5,6,40,40,8.05,264,264,8.01
6,7,45,45,8.13,309,309,8.03
7,8,38,38,8.68,347,347,8.1
