,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,6.0,49,49,6.0
1,2,44,44,6.0,93,93,6.0
2,3,46,46,6.02,139,139,6.01
3,4,46,46,6.35,185,185,6.09
4,5,45,45,6.8,230,230,6.23
5,6,40,40,6.62,270,270,6.29
6,7,45,45,7.38,315,315,6.44
7,8,38,38,7.95,353,353,6.61
